bin,L0,L1,L2,L3,L4,L5,L6,L7,L8,L9
6.310000000000000000e+02,5.822949902612549744e-01,9.469328136756415271e-01,5.821176632650719718e-01,5.340956347903834667e-01,-6.316202615485387861e-01,1.076944081714095863e-01,0.000000000000000000e+00,-6.528071745293825834e-02,9.999092042625951082e-01,7.756493179091464851e-01
6.320000000000000000e+02,6.025441801416517862e-01,8.168191460656882841e-01,6.436279210411866014e-01,6.023625488848847187e-01,-6.791676422534869140e-01,2.672373088558167020e-01,0.000000000000000000e+00,-6.528071745293825834e-02,9.207361329254375448e-01,7.594833638485941618e-01
6.330000000000000000e+02,6.057645648165549401e-01,6.038948459255135681e-01,6.640539898551494069e-01,6.127172817780589531e-01,-6.950965898233221196e-01,2.920710697332584149e-01,0.000000000000000000e+00,-6.528071745293825834e-02,5.132718393068611551e-01,7.273224117062542238e-01
6.340000000000000000e+02,6.037532845278048566e-01,4.839289911794801280e-01,6.603236158233630748e-01,6.062670316987396335e-01,-6.921812484599280113e-01,2.765871114395295760e-01,0.000000000000000000e+00,-6.528071745293825834e-02,-9.488739553000198612e-02,6.880727698383757307e-01
6.350000000000000000e+02,5.986043652858251685e-01,3.728215077896003260e-01,6.449322098835548189e-01,5.895016796793094427e-01,-6.801823525796855119e-01,2.365787573030879165e-01,0.000000000000000000e+00,-6.528071745293825834e-02,-3.535724204006987503e-01,6.455943537119973596e-01
6.360000000000000000e+02,5.897810329267620943e-01,3.360024724956803821e-01,6.236769308763666642e-01,5.599498797066797540e-01,-6.636834191782127190e-01,1.671063459959839792e-01,0.000000000000000000e+00,-6.528071745293825834e-02,-5.639921915248263806e-01,6.071546550463369218e-01
6.370000000000000000e+02,5.823656663655839560e-01,3.272670239877639720e-01,5.970847986471911062e-01,5.343429642976479377e-01,-6.431412506491593906e-01,1.082559124280803586e-01,0.000000000000000000e+00,-6.528071745293825834e-02,-5.562424583318714699e-01,5.607672966589815067e-01
6.380000000000000000e+02,5.727747688394365655e-01,2.842836298956864516e-01,5.681669770989179469e-01,5.002387265951009354e-01,-6.209042595112649332e-01,3.221060602379060417e-02,0.000000000000000000e+00,-6.528071745293825834e-02,-5.723967129958494882e-01,4.940507920526989172e-01
6.390000000000000000e+02,5.626537022549989997e-01,2.855095640839918070e-01,5.354756318129951786e-01,4.631300542166421619e-01,-5.958628454933546648e-01,-4.708627232552872743e-02,0.000000000000000000e+00,-6.528071745293825834e-02,-6.255139602412534972e-01,4.041275676041746756e-01
6.400000000000000000e+02,5.528091800624017615e-01,2.777557804317282164e-01,5.001362815122610828e-01,4.260334860553613989e-01,-5.688737640499197390e-01,-1.224200964166738681e-01,0.000000000000000000e+00,-6.528071745293825834e-02,-5.833422849260007093e-01,3.167087052286294280e-01
6.410000000000000000e+02,5.418963960008192915e-01,3.203480023269149601e-01,4.666280237890297888e-01,3.838890902745565881e-01,-5.433285448515167149e-01,-2.029560031960804534e-01,0.000000000000000000e+00,-6.528071745293825834e-02,-6.163082536593514904e-01,2.531664481509885434e-01
6.420000000000000000e+02,5.342950645175671420e-01,2.646613651242694099e-01,4.264766764225413898e-01,3.539786507815246841e-01,-5.127373924464206922e-01,-2.567773000477836520e-01,0.000000000000000000e+00,-6.528071745293825834e-02,-2.009564999616034742e-01,2.037046296564314074e-01
6.430000000000000000e+02,5.196649127819154002e-01,7.539035893536298605e-02,3.752291776379637067e-01,2.953584658351304792e-01,-4.736557896662095257e-01,-3.542266770042463708e-01,0.000000000000000000e+00,-6.528071745293825834e-02,-9.649601643338318047e-02,1.661181762984916266e-01
6.440000000000000000e+02,5.006490228270344955e-01,-3.566614583363732216e-02,3.039853905183954041e-01,2.176831005645958605e-01,-4.191122544640925596e-01,-4.674853762834233484e-01,0.000000000000000000e+00,-6.528071745293825834e-02,-5.340019123341780416e-01,1.265132404430763247e-01
6.450000000000000000e+02,4.787648475156712213e-01,1.465986025621117683e-01,2.379547171734881783e-01,1.273468309354664207e-01,-3.681777624492910128e-01,-5.782323113663934144e-01,0.000000000000000000e+00,-6.528071745293825834e-02,-5.262019912188783399e-01,9.072891972984824249e-02
6.460000000000000000e+02,4.697441884795385270e-01,4.152622871975599622e-02,1.578714801195479633e-01,9.012959672337407524e-02,-3.056837115408161942e-01,-6.179200625191908491e-01,0.000000000000000000e+00,-6.528071745293825834e-02,-5.107100458638285517e-02,6.340669802030766966e-02
6.470000000000000000e+02,4.404649040935820214e-01,-1.786801381355195284e-01,7.576670639097589366e-02,-2.915258967237311510e-02,-2.405285000851475619e-01,-7.248789351494809852e-01,0.000000000000000000e+00,-6.528071745293825834e-02,-3.789927787935584158e-01,2.872337735040241674e-02
6.480000000000000000e+02,4.170530418352296764e-01,-1.225433506161853481e-01,-2.988643273191859268e-02,-1.214061272448648671e-01,-1.545998193580380153e-01,-7.895585246718717087e-01,0.000000000000000000e+00,-6.528071745293825834e-02,-5.311205636133889962e-01,0.000000000000000000e+00
6.490000000000000000e+02,3.898252838711604995e-01,-2.492749679624342019e-01,-1.368266187340910767e-01,-2.234392675839797504e-01,-6.459315911803534260e-02,-8.463233764343486287e-01,0.000000000000000000e+00,-6.528071745293825834e-02,-1.156384037790723490e-01,-3.226231301462058332e-02
6.500000000000000000e+02,3.564523238033348584e-01,-3.976477227113770496e-01,-2.574471474740885335e-01,-3.388344041189475520e-01,4.158706034741458529e-02,-8.955070740818504849e-01,0.000000000000000000e+00,-6.528071745293825834e-02,2.945780726609469394e-02,-6.620537159780703895e-02
6.510000000000000000e+02,3.163043510184015417e-01,-5.517000745789613081e-01,-3.904569959872646878e-01,-4.615840676418179744e-01,1.660461529595851360e-01,-9.340984585144005425e-01,0.000000000000000000e+00,-6.528071745293825834e-02,5.770664483578299420e-01,-1.057685396546881595e-01
6.520000000000000000e+02,2.667959857315314598e-01,-7.941922512086859731e-01,-5.416771726822841027e-01,-5.879261382626271848e-01,3.201636355970271519e-01,-9.623775163819764389e-01,0.000000000000000000e+00,-6.528071745293825834e-02,9.529255606968536352e-01,-1.442994586138701130e-01
6.530000000000000000e+02,1.903364031596648243e-01,-9.516740479181254875e-01,-7.032312026638458669e-01,-7.332635620368053164e-01,5.063125157660792741e-01,-9.838683578278412112e-01,0.000000000000000000e+00,-6.528071745293825834e-02,9.972999218567311086e-01,-1.944977679448827157e-01
6.540000000000000000e+02,7.956667191964755803e-02,-9.949410412347172716e-01,-8.520920301994795443e-01,-8.620591505338616178e-01,7.102364372469328613e-01,-9.788068908674418811e-01,9.999092042625951082e-01,-6.528071745293825834e-02,9.991135269416057119e-01,-2.618287636925183959e-01
6.550000000000000000e+02,-8.819721568175326043e-02,-9.993521019132138861e-01,-9.440094295658453261e-01,-9.513250453775505822e-01,8.665154327879126539e-01,-8.798075906387921030e-01,9.999092042625951082e-01,-6.528071745293825834e-02,7.746787196317992397e-01,-3.507751638090606527e-01
6.560000000000000000e+02,-2.732031511757125330e-01,-9.990508023015191030e-01,-9.811440640182604866e-01,-9.856962700788406417e-01,9.454594969867191612e-01,-3.412103907879542319e-01,9.999092042625951082e-01,-6.528071745293825834e-02,9.354234430974227577e-01,-4.454237319969635012e-01
6.570000000000000000e+02,-4.085131579057879603e-01,-9.935313082276469032e-01,-9.930178671813995050e-01,-9.946802094800494265e-01,9.762079179204544710e-01,4.301106860877771942e-01,9.999092042625951082e-01,-6.528071745293825834e-02,9.919261059511140788e-01,-5.149727054773454160e-01
6.580000000000000000e+02,-5.019997445916474232e-01,-9.746953530364087515e-01,-9.968662126637151122e-01,-9.975204271401311162e-01,9.878652711219885196e-01,7.960427298371246518e-01,9.999092042625951082e-01,-6.528071745293825834e-02,2.200891468945957719e-01,-5.655191003555680718e-01
6.590000000000000000e+02,-5.735360218387828279e-01,-9.839249736922628387e-01,-9.985401422433329843e-01,-9.987079670723438829e-01,9.936262099734802788e-01,9.250903405160154636e-01,9.999092042625951082e-01,-6.528071745293825834e-02,6.208384504500816803e-01,-6.052956140570080468e-01
6.600000000000000000e+02,-6.575674173285883661e-01,-9.936236168914704958e-01,-9.993465515864535798e-01,-9.994631434197228659e-01,9.967663989404614844e-01,9.817702757894631871e-01,9.999092042625951082e-01,-6.528071745293825834e-02,2.496120802443403397e-01,-6.538201194667099259e-01
6.610000000000000000e+02,-7.282464950067267795e-01,-9.937181030576386354e-01,-9.997291269550570014e-01,-9.997780271458502899e-01,9.984634870678080754e-01,9.956937434399029119e-01,9.999092042625951082e-01,-6.528071745293825834e-02,3.075799737243326559e-01,-6.973173919240349683e-01
6.620000000000000000e+02,-7.861600196861879830e-01,-9.826989549958883297e-01,-9.998780486170628645e-01,-9.999081385440042880e-01,9.992173683445586541e-01,9.989865455631732338e-01,9.999092042625951082e-01,-6.528071745293825834e-02,-3.875611427318917390e-01,-7.344461503807560021e-01
6.630000000000000000e+02,-8.206090251054705131e-01,-9.913594601929938133e-01,-9.999092042625951082e-01,-9.999092042625951082e-01,9.996203408954332792e-01,9.996397654140380951e-01,9.999092042625951082e-01,-6.528071745293825834e-02,9.999092042625951082e-01,-7.494012499831811391e-01
6.640000000000000000e+02,-8.672312991190780362e-01,-9.999092042625951082e-01,-9.999092042625951082e-01,-9.999092042625951082e-01,9.998670650205530031e-01,9.999092042625951082e-01,9.999092042625951082e-01,-6.528071745293825834e-02,9.999092042625951082e-01,-7.751032553696467486e-01
6.650000000000000000e+02,-9.270331570643098873e-01,5.879261382626271848e-01,9.999092042625951082e-01,-9.999092042625951082e-01,9.999092042625951082e-01,9.999092042625951082e-01,0.000000000000000000e+00,-6.528071745293825834e-02,-6.346006720709097548e-01,-7.930653279253405685e-01
6.660000000000000000e+02,3.388113020242391471e-01,5.879261382626271848e-01,9.999092042625951082e-01,-3.180480054489080444e-01,9.999092042625951082e-01,-8.876665108120775916e-01,9.999092042625951082e-01,0.000000000000000000e+00,-6.346006720709097548e-01,8.048676646696804049e-01
6.670000000000000000e+02,5.314015145017420005e-01,9.997271601904114124e-01,3.547832722141166517e-01,4.179067207271889850e-01,-4.580351845839726321e-01,-1.383738717493104842e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.344230717180467272e-01,7.866340435732720460e-01
6.680000000000000000e+02,5.665825036437830420e-01,9.491079020459188831e-01,6.055817821977599325e-01,5.428591864861755933e-01,-6.496942886210490542e-01,1.276733823871904205e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.999092042625951082e-01,7.651031095349809519e-01
6.690000000000000000e+02,5.916576890161326929e-01,7.995722884029899946e-01,6.559363559544144628e-01,6.232703499798135649e-01,-6.887562312645350016e-01,3.174934235098207380e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.723323145782674093e-01,7.491153218550711257e-01
6.700000000000000000e+02,5.882147817647500609e-01,4.357596639465775579e-01,6.683178415771734437e-01,6.127072913734170623e-01,-6.984324886385552267e-01,2.920470531654887902e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.504659353060817661e-01,7.130521880835527515e-01
6.710000000000000000e+02,5.812101902200714765e-01,3.627667744332438993e-01,6.524310071543596434e-01,5.907367829894509814e-01,-6.860224866281736666e-01,2.395131655630955425e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.654008144316048368e-01,6.691979486062973326e-01
6.720000000000000000e+02,5.732414071531084510e-01,3.935768749944475453e-01,6.343793059612793384e-01,5.649805651878159196e-01,-6.719812066376191773e-01,1.788242590862489101e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.914612469989368737e-01,6.243517474376965026e-01
6.730000000000000000e+02,5.679240445620875599e-01,3.906799196604591740e-01,6.146216669484295680e-01,5.473586366352908295e-01,-6.566768821834257919e-01,1.379962182558751027e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.082384649082140937e-01,5.858754404529773474e-01
6.740000000000000000e+02,5.595924157661048559e-01,3.763661476521202309e-01,5.958760347271093716e-01,5.190758746841116489e-01,-6.422097911120779878e-01,7.386212462448051019e-02,0.000000000000000000e+00,0.000000000000000000e+00,-6.122900934962298702e-01,5.373887199968852002e-01
6.750000000000000000e+02,5.532601088274002876e-01,3.760340732389509943e-01,5.735082630232292145e-01,4.970563217785422538e-01,-6.250046960361652637e-01,2.526368401157899624e-02,0.000000000000000000e+00,0.000000000000000000e+00,-6.305815322156407277e-01,4.703194279317493010e-01
6.760000000000000000e+02,5.447069457102706735e-01,3.790680468481979482e-01,5.525819300608156848e-01,4.666385693188388473e-01,-6.089551965492259189e-01,-3.975311304830699000e-02,0.000000000000000000e+00,0.000000000000000000e+00,-5.539018197731970794e-01,3.791931195811999999e-01
6.770000000000000000e+02,5.384168329232376093e-01,3.244370185580422450e-01,5.252071010745307245e-01,4.438043044066783405e-01,-5.880135857997912385e-01,-8.684004202161904606e-02,0.000000000000000000e+00,0.000000000000000000e+00,-4.224365369825049954e-01,2.922101560642261231e-01
6.780000000000000000e+02,5.262130680639982572e-01,2.529935068061170966e-01,4.946855628332082477e-01,3.984814850842577361e-01,-5.647161695344591337e-01,-1.756896627261039234e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.478361447688800956e-01,2.273308678858471099e-01
6.790000000000000000e+02,5.153650163733811684e-01,2.670345732629615942e-01,4.573362384107004242e-01,3.571941532415836562e-01,-5.362488189957098639e-01,-2.511247679085455986e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.085077423221974424e-01,1.739093813981064662e-01
6.800000000000000000e+02,5.036118647780781776e-01,1.098822095311350749e-01,4.095971698406097872e-01,3.115765354005390342e-01,-4.998730283650083539e-01,-3.283211916920540929e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.180569268135423844e-01,1.387878121111463803e-01
6.810000000000000000e+02,4.828643501294259122e-01,2.557372213442956135e-02,3.528917613339956350e-01,2.293898676603509657e-01,-4.565889477262110585e-01,-4.515296635429675853e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.261014161370377251e-01,9.708555321734256560e-02
6.820000000000000000e+02,4.655194753180966205e-01,-2.792532861556349874e-02,2.789436647455424967e-01,1.597410754374053721e-01,-3.998478916086515289e-01,-5.409545953913249550e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.447566683908687812e-01,6.328208861201679858e-02
6.830000000000000000e+02,4.404649040935820214e-01,9.032719635916221235e-02,2.152022032679059005e-01,5.901647067323727985e-02,-3.505128674020880353e-01,-6.486677750365342776e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.066948688460979122e-01,2.872337735040241674e-02
6.840000000000000000e+02,4.296961439586918785e-01,-6.575694238125135045e-03,1.331238089609251274e-01,1.609275675866071384e-02,-2.861733877956145200e-01,-6.876925403029329198e-01,0.000000000000000000e+00,0.000000000000000000e+00,-3.839167792955149733e-02,0.000000000000000000e+00
6.850000000000000000e+02,3.973861616132621788e-01,-2.389715428075865900e-01,4.922604750143109303e-02,-1.096283407588655168e-01,-2.191843826211425372e-01,-7.820641590748091954e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.261193131663916667e-01,-2.872337735040241674e-02
6.860000000000000000e+02,3.705508579732230690e-01,-2.455536535082506744e-01,-6.182806704151531940e-02,-2.088339542736018517e-01,-1.280688171823803900e-01,-8.390337934349419990e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.301106105654268374e-01,-6.328208861201679858e-02
6.870000000000000000e+02,3.359692859285834388e-01,-4.508786617598778967e-01,-1.816948948771937855e-01,-3.273465235011506214e-01,-2.573577253047160118e-02,-8.912251889985997044e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.080477397477596538e-02,-9.708555321734256560e-02
6.880000000000000000e+02,2.913293390610426914e-01,-5.493794782917387209e-01,-3.130338016133108470e-01,-4.622215716421027576e-01,9.254049502015501694e-02,-9.342678054680674249e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.024437782296783395e-01,-1.387878121111463803e-01
6.890000000000000000e+02,2.452877345759633676e-01,-7.997872544526153371e-01,-4.710852961136937078e-01,-5.788569806408762064e-01,2.462641892598509685e-01,-9.606745945543698761e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.590620938929327322e-01,-1.739093813981064662e-01
6.900000000000000000e+02,1.625377163909407785e-01,-9.544469113819515904e-01,-6.409280662177019305e-01,-7.353921964921139587e-01,4.312362685246297622e-01,-9.841092484497475645e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.968000062385291571e-01,-2.273308678858471099e-01
6.910000000000000000e+02,5.434138987046702868e-02,-9.946858618917696626e-01,-8.107887431232441156e-01,-8.604491945238059714e-01,6.492389801048665809e-01,-9.792317906364097491e-01,9.999092042625951082e-01,0.000000000000000000e+00,9.989867683117582553e-01,-2.922101560642261231e-01
6.920000000000000000e+02,-1.147205608616029132e-01,-9.993505582613222415e-01,-9.222646488804480125e-01,-9.511816854668324606e-01,8.259987446355128160e-01,-8.803653592456498478e-01,9.999092042625951082e-01,0.000000000000000000e+00,7.895440024476935159e-01,-3.791931195811999999e-01
6.930000000000000000e+02,-2.964025176179062027e-01,-9.990380865798026422e-01,-9.718203454993045165e-01,-9.855096006519727947e-01,9.239339885279255205e-01,-3.506465125998499688e-01,9.999092042625951082e-01,0.000000000000000000e+00,9.363871585752894244e-01,-4.703194279317493010e-01
6.940000000000000000e+02,-4.301781408974007515e-01,-9.934685490401057306e-01,-9.888221116359822149e-01,-9.946465663169803406e-01,9.647207220532247884e-01,4.258730025172409173e-01,9.999092042625951082e-01,0.000000000000000000e+00,9.915085897202278176e-01,-5.373887199968852002e-01
6.950000000000000000e+02,-5.203745474293620665e-01,-9.749563290388673087e-01,-9.947353611155292930e-01,-9.974818289655595915e-01,9.812278590663144895e-01,7.913456663226994259e-01,9.999092042625951082e-01,0.000000000000000000e+00,3.495158073871028614e-01,-5.858754404529773474e-01
6.960000000000000000e+02,-5.911742239678515753e-01,-9.814866221513480760e-01,-9.973904256117605005e-01,-9.987031633544987130e-01,9.895989737236459138e-01,9.246495808073603717e-01,9.999092042625951082e-01,0.000000000000000000e+00,5.883608916893470209e-01,-6.243517474376965026e-01
6.970000000000000000e+02,-6.684450024182777561e-01,-9.933796088591294593e-01,-9.987724287598002126e-01,-9.994351474990411655e-01,9.944933130291401246e-01,9.801991192039773981e-01,9.999092042625951082e-01,0.000000000000000000e+00,5.040633741928115530e-01,-6.691979486062973326e-01
6.980000000000000000e+02,-7.398875167074805415e-01,-9.945338293869315782e-01,-9.994602280043893838e-01,-9.997751070283654728e-01,9.972484761146956922e-01,9.956005558871806604e-01,9.999092042625951082e-01,0.000000000000000000e+00,5.498378653234900493e-02,-7.130521880835527515e-01
6.990000000000000000e+02,-7.954361554894776587e-01,-9.859469485327706506e-01,-9.997516364390985899e-01,-9.999066383868528973e-01,9.985721255165599386e-01,9.989592491506186223e-01,9.999092042625951082e-01,0.000000000000000000e+00,-1.010742660551219307e-01,-7.491153218550711257e-01
7.000000000000000000e+02,-8.311881469936704958e-01,-9.899705099523342655e-01,-9.998872327460562870e-01,-9.999092042625951082e-01,9.992674987776899442e-01,9.996620885006344270e-01,9.999092042625951082e-01,0.000000000000000000e+00,9.999092042625951082e-01,-7.651031095349809519e-01
7.010000000000000000e+02,-8.718688433639055768e-01,-9.999092042625951082e-01,-9.999092042625951082e-01,-9.999092042625951082e-01,9.997303396491626915e-01,9.999092042625951082e-01,9.999092042625951082e-01,0.000000000000000000e+00,9.999092042625951082e-01,-7.866340435732720460e-01
7.020000000000000000e+02,-9.316381982481795054e-01,5.879261382626271848e-01,9.999092042625951082e-01,-9.999092042625951082e-01,9.999092042625951082e-01,9.999092042625951082e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.346006720709097548e-01,-8.048676646696804049e-01
7.030000000000000000e+02,3.159627675615593323e-01,5.879261382626271848e-01,9.999092042625951082e-01,-2.999072684270293054e-01,9.999092042625951082e-01,-8.804779447594205388e-01,9.999092042625951082e-01,6.971618057186798612e-02,-6.346006720709097548e-01,7.930653279253405685e-01
7.040000000000000000e+02,5.060093356917274576e-01,9.996630363097471772e-01,3.804299853061672843e-01,4.099825007529450671e-01,-4.776259846552723953e-01,-1.537361429448668437e-01,0.000000000000000000e+00,6.971618057186798612e-02,9.349928919476109268e-01,7.751032553696467486e-01
7.050000000000000000e+02,5.432683382781853254e-01,9.493179357946979202e-01,6.054147089537474935e-01,5.384986404466801657e-01,-6.495653455904747409e-01,1.177110083377123917e-01,0.000000000000000000e+00,6.971618057186798612e-02,9.999092042625951082e-01,7.494012499831811391e-01
7.060000000000000000e+02,5.687210359273627835e-01,8.087388844899318086e-01,6.543342274417515148e-01,6.177134063817385501e-01,-6.875064635026729709e-01,3.040939781608091863e-01,0.000000000000000000e+00,6.971618057186798612e-02,9.654304468017994578e-01,7.344461503807560021e-01
7.070000000000000000e+02,5.670940918002043141e-01,4.794769833755370692e-01,6.677310060434298311e-01,6.128837932610539108e-01,-6.979731333328952347e-01,2.924713723165743295e-01,0.000000000000000000e+00,6.971618057186798612e-02,6.397640058293265763e-01,6.973173919240349683e-01
7.080000000000000000e+02,5.607670348795444903e-01,3.924035812977888504e-01,6.558601447888975366e-01,5.937906568687298936e-01,-6.886967697939405664e-01,2.467780592373546023e-01,0.000000000000000000e+00,6.971618057186798612e-02,-4.761981211778898992e-01,6.538201194667099259e-01
7.090000000000000000e+02,5.534127050720476504e-01,3.915625778593643247e-01,6.397897388253471762e-01,5.709880660909897321e-01,-6.761834175295243776e-01,1.928789969469583976e-01,0.000000000000000000e+00,6.971618057186798612e-02,-6.140636018657792405e-01,6.052956140570080468e-01
7.100000000000000000e+02,5.468900520350902239e-01,3.789260244965333424e-01,6.216771483501472018e-01,5.502325172000762654e-01,-6.621349977583362856e-01,1.446119903282043762e-01,0.000000000000000000e+00,6.971618057186798612e-02,-5.839824730765976746e-01,5.655191003555680718e-01
7.110000000000000000e+02,5.385639575173034599e-01,3.589991379977777730e-01,6.025973939933758627e-01,5.230402568754092263e-01,-6.473915810080445032e-01,8.274010260245606707e-02,0.000000000000000000e+00,6.971618057186798612e-02,-5.823584277658856445e-01,5.149727054773454160e-01
7.120000000000000000e+02,5.306191010088390225e-01,3.449847823805545222e-01,5.805030180963887121e-01,4.963968488245337762e-01,-6.303789390076375287e-01,2.382744126148980679e-02,0.000000000000000000e+00,6.971618057186798612e-02,-6.231383309848588237e-01,4.454237319969635012e-01
7.130000000000000000e+02,5.211928172166969686e-01,3.512051455556290391e-01,5.583150050684589916e-01,4.639565830527341839e-01,-6.133482211591042566e-01,-4.536191258134098653e-02,0.000000000000000000e+00,6.971618057186798612e-02,-5.868849472327728467e-01,3.507751638090606527e-01
7.140000000000000000e+02,5.134436308789421810e-01,3.130371874452427261e-01,5.317823611847534160e-01,4.366604273952221504e-01,-5.930389387562059467e-01,-1.012569080204123173e-01,0.000000000000000000e+00,6.971618057186798612e-02,-5.242195553183475187e-01,2.618287636925183959e-01
7.150000000000000000e+02,5.013230004369048087e-01,2.805682749108733831e-01,5.039632079847753410e-01,3.929363229253782230e-01,-5.717934730858558190e-01,-1.861286536829852567e-01,0.000000000000000000e+00,6.971618057186798612e-02,-5.730664561654880140e-01,1.944977679448827157e-01
7.160000000000000000e+02,4.912889253287838764e-01,2.713159966522826205e-01,4.702773702615348217e-01,3.558960566810399628e-01,-5.461094014638225858e-01,-2.534105610098239536e-01,0.000000000000000000e+00,6.971618057186798612e-02,-3.293197377517277369e-01,1.442994586138701130e-01
7.170000000000000000e+02,4.782138710987111629e-01,9.656077766577263188e-02,4.267621179511845164e-01,3.066670021577747596e-01,-5.129548943433588359e-01,-3.362477330077010551e-01,0.000000000000000000e+00,6.971618057186798612e-02,-1.937231219597447263e-01,1.057685396546881595e-01
7.180000000000000000e+02,4.569342177553712969e-01,1.824061525602894626e-02,3.732206277110936554e-01,2.248075896347745128e-01,-4.721221801500020687e-01,-4.578208929826999007e-01,0.000000000000000000e+00,6.971618057186798612e-02,-5.448694859139167068e-01,6.620537159780703895e-02
7.190000000000000000e+02,4.384450901912099741e-01,3.193241263612882352e-02,3.093186162987530685e-01,1.526675664263074106e-01,-4.232078455675011286e-01,-5.493191370552775732e-01,0.000000000000000000e+00,6.971618057186798612e-02,-6.245903841446521776e-01,3.226231301462058332e-02
7.200000000000000000e+02,4.170530418352296764e-01,2.603728853547875727e-02,2.457478702069645082e-01,6.901508803326958374e-02,-3.742136434372428933e-01,-6.390195985026260184e-01,0.000000000000000000e+00,6.971618057186798612e-02,-6.251107083192778413e-01,0.000000000000000000e+00
7.210000000000000000e+02,3.973861616132621788e-01,2.453929346727492383e-02,1.770848279574229189e-01,-7.183658077920391377e-03,-3.207619725623870877e-01,-7.073075515623716836e-01,0.000000000000000000e+00,6.971618057186798612e-02,-3.241122104643554547e-01,-2.872337735040241674e-02
7.220000000000000000e+02,3.750106332531244480e-01,-1.665684078124041734e-01,9.525620158889315514e-02,-9.204039298219274245e-02,-2.561091524912357809e-01,-7.704750028149849328e-01,0.000000000000000000e+00,6.971618057186798612e-02,-4.045834591514616690e-02,-6.340669802030766966e-02
7.230000000000000000e+02,3.415766147984102274e-01,-2.992898255938513108e-01,-6.542186044899884773e-04,-2.131471262936302791e-01,-1.786422527562256946e-01,-8.412137032725913732e-01,0.000000000000000000e+00,6.971618057186798612e-02,-1.831757201010918434e-01,-9.072891972984824249e-02
7.240000000000000000e+02,3.084088310402713917e-01,-4.080920148472721443e-01,-1.167640220277747776e-01,-3.243541427773020125e-01,-8.174598300308651144e-02,-8.900891189695839811e-01,0.000000000000000000e+00,6.971618057186798612e-02,-1.108705920277896079e-01,-1.265132404430763247e-01
7.250000000000000000e+02,2.644255658835823475e-01,-5.432116255418175665e-01,-2.406493769196305366e-01,-4.554947777041017942e-01,2.645845373075165000e-02,-9.324660079214669439e-01,0.000000000000000000e+00,6.971618057186798612e-02,5.583112003836544490e-01,-1.661181762984916266e-01
7.260000000000000000e+02,2.168148484624154437e-01,-7.939892380342629119e-01,-3.954297271716550877e-01,-5.751672100860556469e-01,1.708785867611673226e-01,-9.599683595469740149e-01,0.000000000000000000e+00,6.971618057186798612e-02,9.572984493458063238e-01,-2.037046296564314074e-01
7.270000000000000000e+02,1.352205399832243637e-01,-9.527314227896629406e-01,-5.716260043278951208e-01,-7.296147643505700442e-01,3.527154695212666446e-01,-9.834508632155326557e-01,0.000000000000000000e+00,6.971618057186798612e-02,9.969690686358170240e-01,-2.531664481509885434e-01
7.280000000000000000e+02,2.576018534251305406e-02,-9.946528724767867979e-01,-7.587848059675957879e-01,-8.577693824149600355e-01,5.776819005804363361e-01,-9.799108999060720526e-01,9.999092042625951082e-01,6.971618057186798612e-02,9.990146696368841228e-01,-3.167087052286294280e-01
7.290000000000000000e+02,-1.419626909115344615e-01,-9.993343190711421187e-01,-8.930983493442676835e-01,-9.499047693625818356e-01,7.755948527785609947e-01,-8.851609965428729465e-01,9.999092042625951082e-01,6.971618057186798612e-02,7.857406739621700664e-01,-4.041275676041746756e-01
7.300000000000000000e+02,-3.214399041847628702e-01,-9.990229412496477446e-01,-9.580824142904947882e-01,-9.851219103870592075e-01,8.945765595720076568e-01,-3.696446245156089216e-01,9.999092042625951082e-01,6.971618057186798612e-02,9.346797262839764420e-01,-4.940507920526989172e-01
7.310000000000000000e+02,-4.520038094602191192e-01,-9.933910628344260196e-01,-9.822564712934261921e-01,-9.944820160609970650e-01,9.481465053274313881e-01,4.052620853082604113e-01,9.999092042625951082e-01,6.971618057186798612e-02,9.916790630368697013e-01,-5.607672966589815067e-01
7.320000000000000000e+02,-5.399466811442310554e-01,-9.743251914223173271e-01,-9.911848799374416430e-01,-9.974064371098708692e-01,9.710756411905280272e-01,7.821090097582229506e-01,9.999092042625951082e-01,6.971618057186798612e-02,2.962327586616496644e-01,-6.071546550463369218e-01
